8/27/2025
12:47:23 PM



Time	v0	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11	v12	v13	y0	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13
8.260000	-10.580882	-10.581197	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-2747.097063	-2757.910136	-2748.773052	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580566	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882
8.280000	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.581197	-10.581197	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.164068	-2761.507724	-2777.303043	-2777.990665	-10.581197	-10.580882	-10.580882	-10.581197	-10.581197	-10.581197
8.300000	-10.581197	-10.581197	-10.581197	-10.581197	-10.581197	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-2747.175008	-2757.910136	-2748.929367	-2750.979794	-2759.164068	-2761.507724	-2777.303043	-2778.069538	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197
8.320000	-10.581197	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-2747.175008	-2757.910136	-2748.851328	-2750.979794	-2759.085739	-2761.507724	-2777.224194	-2778.069538	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882
8.340000	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-2747.097063	-2757.831842	-2748.929367	-2750.901695	-2759.085739	-2761.507724	-2777.303043	-2777.990665	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197
8.360000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.581197	-10.580566	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.586119	-2777.303043	-2778.069538	-10.580566	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882
8.380000	-10.581197	-10.580882	-10.580882	-10.580566	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.581197	-10.580566	-10.580882	-10.580882	-10.580882	-2747.175008	-2757.831842	-2748.851328	-2750.823359	-2759.085739	-2761.507724	-2777.303043	-2777.990665	-10.581197	-10.581197	-10.580566	-10.580882	-10.580882	-10.580882
8.400000	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580566	-2747.097063	-2757.831842	-2748.929367	-2750.901695	-2759.164068	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580566
8.420000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580566	-10.581197	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.586119	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.580566	-10.581197	-10.580882	-10.580882
8.440000	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580566	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.979794	-2759.085739	-2761.507724	-2777.224194	-2778.069538	-10.580882	-10.580882	-10.580882	-10.580566	-10.580882	-10.580882
8.460000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580566	-10.581197	-10.581197	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.586119	-2777.145107	-2778.069538	-10.581197	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882
8.480000	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.581197	-10.581197	-10.581197	-10.580882	-10.580566	-2747.097063	-2757.831842	-2748.851328	-2750.979794	-2759.085739	-2761.507724	-2777.303043	-2777.990665	-10.581197	-10.581197	-10.581197	-10.581197	-10.580882	-10.580566
8.500000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580566	-10.581197	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.581197	-10.580882	-10.580882	-10.580882	-10.580566	-10.581197
8.520000	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.581197	-10.581197	-10.580882	-10.580566	-10.580882	-10.580566	-10.581197	-10.580882	-10.580882	-2747.097063	-2757.910136	-2748.851328	-2750.979794	-2759.085739	-2761.586119	-2777.303043	-2777.990665	-10.580566	-10.580882	-10.580566	-10.581197	-10.580882	-10.580882
8.540000	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580566	-10.581197	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.164068	-2761.429092	-2777.303043	-2777.990665	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882
8.560000	-10.580566	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-2747.018882	-2757.831842	-2748.929367	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882
8.580000	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580566	-10.581197	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.929367	-2750.901695	-2759.164068	-2761.507724	-2777.224194	-2777.990665	-10.581197	-10.580566	-10.581197	-10.580882	-10.580882	-10.580882
8.600000	-10.580882	-10.580882	-10.581197	-10.580566	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.929367	-2750.823359	-2759.085739	-2761.507724	-2777.303043	-2777.990665	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882
8.620000	-10.581197	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.581197	-10.580882	-10.581197	-2747.175008	-2757.753311	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.581197	-10.581197	-10.580882	-10.581197
8.640000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580566	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.581512	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.145107	-2777.990665	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.581512
8.660000	-10.580882	-10.580882	-10.580566	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-2747.097063	-2757.831842	-2748.773052	-2750.901695	-2759.085739	-2761.586119	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882
8.680000	-10.580882	-10.580882	-10.581197	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.929367	-2750.901695	-2759.007173	-2761.507724	-2777.224194	-2777.990665	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
8.700000	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.175008	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2778.069538	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
8.720000	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581512	-10.580882	-10.581197	-10.580882	-10.580882	-2747.097063	-2757.910136	-2748.851328	-2750.901695	-2759.164068	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.581512	-10.580882	-10.581197	-10.580882	-10.580882
8.740000	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580566	-2747.175008	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2778.069538	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580566
8.760000	-10.581197	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-2747.175008	-2757.910136	-2748.851328	-2750.901695	-2759.164068	-2761.507724	-2777.224194	-2778.069538	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882
8.780000	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.175008	-2757.831842	-2748.851328	-2750.901695	-2759.164068	-2761.507724	-2777.224194	-2777.990665	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
8.800000	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580566	-10.580882	-10.581512	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.979794	-2759.085739	-2761.507724	-2777.303043	-2777.990665	-10.580882	-10.581197	-10.580566	-10.580882	-10.581512	-10.580882
8.820000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580566	-10.580882	-10.581197	-10.580566	-10.580882	-10.580882	-10.581197	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.586119	-2777.224194	-2777.911553	-10.580882	-10.581197	-10.580566	-10.580882	-10.580882	-10.581197
8.840000	-10.580882	-10.580566	-10.581197	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.753311	-2748.929367	-2750.979794	-2759.085739	-2761.507724	-2777.303043	-2777.990665	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882
8.860000	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581512	-2747.175008	-2757.831842	-2748.929367	-2750.901695	-2759.085739	-2761.586119	-2777.224194	-2778.069538	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581512
8.880000	-10.580882	-10.581197	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-2747.097063	-2757.910136	-2748.773052	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882
8.900000	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.581197	-2747.097063	-2757.910136	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.581197
8.920000	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.175008	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2778.069538	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
8.940000	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-2747.175008	-2757.831842	-2748.929367	-2750.901695	-2759.085739	-2761.586119	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197
8.960000	-10.580882	-10.581197	-10.580882	-10.581197	-10.581197	-10.581197	-10.581197	-10.580882	-10.581197	-10.580882	-10.581197	-10.580566	-10.580882	-10.580882	-2747.097063	-2757.910136	-2748.851328	-2750.979794	-2759.164068	-2761.586119	-2777.303043	-2777.990665	-10.581197	-10.580882	-10.581197	-10.580566	-10.580882	-10.580882
8.980000	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.910136	-2748.929367	-2750.901695	-2759.085739	-2761.429092	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
9.000000	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.581197	-10.580882	-10.580882	-10.581197	-10.581197	-2747.097063	-2757.831842	-2748.851328	-2750.979794	-2759.085739	-2761.507724	-2777.224194	-2778.069538	-10.581197	-10.581197	-10.580882	-10.580882	-10.581197	-10.581197
9.020000	-10.581197	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-2747.175008	-2757.910136	-2748.851328	-2750.979794	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882
9.040000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.145107	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197
9.060000	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.581197	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.979794	-2759.164068	-2761.586119	-2777.145107	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
9.080000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580566	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.586119	-2777.224194	-2778.069538	-10.580882	-10.580882	-10.581197	-10.580566	-10.580882	-10.580882
9.100000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.580566	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.580882	-10.581197	-10.580566	-10.580882
9.120000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882
9.140000	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.753311	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2778.069538	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
9.160000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580566	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.007173	-2761.586119	-2777.224194	-2777.990665	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882
9.180000	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.581197	-2747.175008	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.303043	-2777.990665	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.581197
9.200000	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-2747.097063	-2757.831842	-2748.929367	-2750.901695	-2759.085739	-2761.507724	-2777.303043	-2777.990665	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197
9.220000	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.910136	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.303043	-2777.990665	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882
9.240000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.586119	-2777.303043	-2777.990665	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882
9.260000	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.580566	-10.580882	-10.581197	-10.581197	-10.580882	-10.580566	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.979794	-2759.085739	-2761.586119	-2777.145107	-2777.990665	-10.581197	-10.581197	-10.580882	-10.580566	-10.580882	-10.580882
9.280000	-10.580882	-10.580566	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.753311	-2748.929367	-2750.901695	-2759.164068	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
9.300000	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580566	-10.580882	-10.580882	-10.580566	-10.580882	-10.580566	-2747.097063	-2757.910136	-2748.929367	-2750.901695	-2759.085739	-2761.507724	-2777.303043	-2777.990665	-10.580566	-10.580882	-10.580882	-10.580566	-10.580882	-10.580566
9.320000	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580566	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.911553	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882
9.340000	-10.580566	-10.580882	-10.580882	-10.581197	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-2747.018882	-2757.831842	-2748.851328	-2750.979794	-2759.164068	-2761.586119	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882
9.360000	-10.580882	-10.580882	-10.580566	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.773052	-2750.979794	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882
9.380000	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-2747.097063	-2757.831842	-2748.929367	-2750.901695	-2759.164068	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882
9.400000	-10.580566	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.018882	-2757.831842	-2748.929367	-2750.901695	-2759.164068	-2761.507724	-2777.303043	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
9.420000	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197	-2747.018882	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.581197
9.440000	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.580566	-10.581197	-10.581197	-10.580882	-10.580882	-10.581197	-2747.097063	-2757.910136	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.303043	-2778.069538	-10.580566	-10.581197	-10.581197	-10.580882	-10.580882	-10.581197
9.460000	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.581197	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.979794	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.581197	-10.581197	-10.581197	-10.580882
9.480000	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.581197	-10.581197	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.979794	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.581197	-10.581197	-10.581197	-10.580882
9.500000	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580566	-10.581197	-10.581197	-10.580882	-2747.097063	-2757.831842	-2748.851328	-2750.979794	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580566	-10.581197	-10.581197	-10.580882
9.520000	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-2747.097063	-2757.831842	-2748.851328	-2750.901695	-2759.164068	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197
9.540000	-10.580882	-10.581197	-10.581197	-10.581512	-10.580882	-10.581197	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-2747.097063	-2757.910136	-2748.929367	-2751.058130	-2759.085739	-2761.586119	-2777.145107	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882
9.560000	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580566	-10.580566	-10.580882	-10.581197	-2747.097063	-2757.831842	-2748.851328	-2750.979794	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580566	-10.580566	-10.580882	-10.581197
9.580000	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580251	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-2747.097063	-2757.831842	-2748.851328	-2750.979794	-2759.085739	-2761.350459	-2777.303043	-2777.990665	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197
9.600000	-10.581197	-10.581197	-10.581197	-10.580882	-10.581512	-10.581197	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-2747.175008	-2757.910136	-2748.929367	-2750.901695	-2759.242634	-2761.586119	-2777.224194	-2777.911553	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882
9.620000	-10.580882	-10.580566	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.753311	-2748.851328	-2750.901695	-2759.164068	-2761.507724	-2777.303043	-2777.990665	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882
9.640000	-10.581197	-10.580882	-10.580882	-10.580882	-10.580566	-10.581197	-10.580882	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-2747.175008	-2757.831842	-2748.851328	-2750.901695	-2759.007173	-2761.586119	-2777.224194	-2777.990665	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882
9.660000	-10.581197	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882	-2747.175008	-2757.831842	-2748.929367	-2750.901695	-2759.164068	-2761.507724	-2777.303043	-2777.990665	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580882
9.680000	-10.580566	-10.580566	-10.580882	-10.581197	-10.581197	-10.581197	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.581197	-10.581512	-10.581197	-2747.018882	-2757.753311	-2748.851328	-2750.979794	-2759.164068	-2761.586119	-2777.224194	-2778.069538	-10.581197	-10.580882	-10.580882	-10.581197	-10.581512	-10.581197
9.700000	-10.580882	-10.581197	-10.581197	-10.580882	-10.580882	-10.581197	-10.580251	-10.580882	-10.581197	-10.580882	-10.580882	-10.580566	-10.580882	-10.581197	-2747.097063	-2757.910136	-2748.929367	-2750.901695	-2759.085739	-2761.586119	-2777.066020	-2777.990665	-10.581197	-10.580882	-10.580882	-10.580566	-10.580882	-10.581197
9.720000	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580566	-2747.175008	-2757.831842	-2748.851328	-2750.901695	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580566
9.740000	-10.580882	-10.580566	-10.580882	-10.581197	-10.580882	-10.580882	-10.580566	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-2747.097063	-2757.753311	-2748.851328	-2750.979794	-2759.085739	-2761.507724	-2777.145107	-2777.990665	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882
9.760000	-10.580882	-10.580566	-10.581197	-10.581197	-10.580882	-10.580882	-10.580882	-10.580882	-10.580882	-10.581197	-10.580882	-10.580882	-10.580566	-10.580882	-2747.097063	-2757.753311	-2748.929367	-2750.979794	-2759.085739	-2761.507724	-2777.224194	-2777.990665	-10.580882	-10.581197	-10.580882	-10.580882	-10.580566	-10.580882
